num:ID,nid,name,:LABEL,Count
Pathway4026,Control Cdm From Cd133Dmscs,Control Cdm From Cd133Dmscs,Pathway,*
Pathway4027,Controlled,Controlled,Pathway,*
Pathway4028,Cop-1,Cop-1,Pathway,*
Pathway4029,Cop9 Signalosome,Cop9 Signalosome,Pathway,*
Pathway4030,Copenhagen,Copenhagen,Pathway,*
Pathway4031,Copenhagen Insulin,Copenhagen Insulin,Pathway,*
Pathway4032,Copenhagen Stroke Study,Copenhagen Stroke Study,Pathway,*
Pathway4033,Copeptin,Copeptin,Pathway,*
Pathway4034,Copp,Copp,Pathway,*
Pathway4035,CopperZinc-Superoxide Dismutase,CopperZinc-Superoxide Dismutase,Pathway,*
Pathway4036,Copp-Hemopexin,Copp-Hemopexin,Pathway,*
Pathway4037,Copp-Hemopexin Complexes,Copp-Hemopexin Complexes,Pathway,*
Pathway4038,Coppix,Coppix,Pathway,*
Pathway4039,Coq,Coq,Pathway,*
Pathway4040,Coq10,Coq10,Pathway,*
Pathway4041,Coq4 Gene,Coq4 Gene,Pathway,*
Pathway4042,Core Histone 3,Core Histone 3,Pathway,*
Pathway4043,Core Mace,Core Mace,Pathway,*
Pathway4044,Corest,Corest,Pathway,*
Pathway4045,Cort,Cort,Pathway,*
Pathway4046,Cortexin,Cortexin,Pathway,*
Pathway4047,Corticotropin,Corticotropin,Pathway,*
Pathway4048,Corticotropin Releasing Factor,Corticotropin Releasing Factor,Pathway,*
Pathway4049,Corticotropin Releasing Hormone,Corticotropin Releasing Hormone,Pathway,*
Pathway4050,Corticotropin-Releasing Hormone,Corticotropin-Releasing Hormone,Pathway,*
Pathway4051,Coup Transcription Factor 1 Protein,Coup Transcription Factor 1 Protein,Pathway,*
Pathway4052,Couple Estrogen Receptors,Couple Estrogen Receptors,Pathway,*
Pathway4053,Coupling Factor 6,Coupling Factor 6,Pathway,*
Pathway4054,Coup-Tf1,Coup-Tf1,Pathway,*
Pathway4055,Coup-Tf1 Protein,Coup-Tf1 Protein,Pathway,*
Pathway4056,Coup-Tfii,Coup-Tfii,Pathway,*
Pathway4057,Cox,Cox,Pathway,*
Pathway4058,Cox 2,Cox 2,Pathway,*
Pathway4059,Cox Channel,Cox Channel,Pathway,*
Pathway4060,Cox Iii,Cox Iii,Pathway,*
Pathway4061,Cox Products,Cox Products,Pathway,*
Pathway4062,Cox1,Cox1,Pathway,*
Pathway4063,Cox-1,Cox-1,Pathway,*
Pathway4064,Cox-1 C50T Polymorphism,Cox-1 C50T Polymorphism,Pathway,*
Pathway4065,Cox-1 Gene,Cox-1 Gene,Pathway,*
Pathway4066,Cox-1 Genotype,Cox-1 Genotype,Pathway,*
Pathway4067,Cox-1 Mrna,Cox-1 Mrna,Pathway,*
Pathway4068,Cox-1 Splice Variant Protein,Cox-1 Splice Variant Protein,Pathway,*
Pathway4069,Cox-1B,Cox-1B,Pathway,*
Pathway4070,Cox-1-Gene,Cox-1-Gene,Pathway,*
Pathway4071,Cox-1V,Cox-1V,Pathway,*
Pathway4072,Cox2,Cox2,Pathway,*
Pathway4073,Cox-2,Cox-2,Pathway,*
Pathway4074,Cox-2 Enzymes,Cox-2 Enzymes,Pathway,*
Pathway4075,Cox-2 Increases Susceptibility,Cox-2 Increases Susceptibility,Pathway,*
Pathway4076,Cox-2 Inhibitors,Cox-2 Inhibitors,Pathway,*
Pathway4077,Cox-2 Isozymes,Cox-2 Isozymes,Pathway,*
Pathway4078,Cox-2 Mrna,Cox-2 Mrna,Pathway,*
Pathway4079,Cox-2 Protein,Cox-2 Protein,Pathway,*
Pathway4080,Cox-2 Rs20417 C Allele,Cox-2 Rs20417 C Allele,Pathway,*
Pathway4081,Cox-2 Rs5275,Cox-2 Rs5275,Pathway,*
Pathway4082,Cox-2 Variants,Cox-2 Variants,Pathway,*
Pathway4083,"Cox-2, Collagen I And Iii","Cox-2, Collagen I And Iii",Pathway,*
Pathway4084,"Cox-2, Mcp-1","Cox-2, Mcp-1",Pathway,*
Pathway4085,Cox20,Cox20,Pathway,*
Pathway4086,Cox-2-765Cc,Cox-2-765Cc,Pathway,*
Pathway4087,Cox-2-765GC,Cox-2-765GC,Pathway,*
Pathway4088,Cox3,Cox3,Pathway,*
Pathway4089,Cox-3,Cox-3,Pathway,*
Pathway4090,Cox-3 Mrna,Cox-3 Mrna,Pathway,*
Pathway4091,Cox-3 Protein,Cox-3 Protein,Pathway,*
Pathway4092,Cox6C,Cox6C,Pathway,*
Pathway4093,Coxii,Coxii,Pathway,*
Pathway4094,Coxiii,Coxiii,Pathway,*
Pathway4095,Coxviah,Coxviah,Pathway,*
Pathway4096,Cp,Cp,Pathway,*
Pathway4097,Cp Products,Cp Products,Pathway,*
Pathway4098,Cpap,Cpap,Pathway,*
Pathway4099,Cpc,Cpc,Pathway,*
Pathway4100,Cp-Csf,Cp-Csf,Pathway,*
Pathway4101,Cpg21,Cpg21,Pathway,*
Pathway4102,Cpla2,Cpla2,Pathway,*
Pathway4103,Cpp,Cpp,Pathway,*
Pathway4104,Cpp32,Cpp32,Pathway,*
Pathway4105,Cpp32 Mrna,Cpp32 Mrna,Pathway,*
Pathway4106,Cpp32 Transcript,Cpp32 Transcript,Pathway,*
Pathway4107,Cpps,Cpps,Pathway,*
Pathway4108,Cps,Cps,Pathway,*
Pathway4109,Cps1,Cps1,Pathway,*
Pathway4110,Cpt1,Cpt1,Pathway,*
Pathway4111,Cpt-1,Cpt-1,Pathway,*
Pathway4112,Cpt1C Associated With Pure Autosomal Dominant Spastic Paraplegia,Cpt1C Associated With Pure Autosomal Dominant Spastic Paraplegia,Pathway,*
Pathway4113,Cpy4A11 Rs9333025,Cpy4A11 Rs9333025,Pathway,*
Pathway4114,Cr,Cr,Pathway,*
Pathway4115,C-Rasha Gene,C-Rasha Gene,Pathway,*
Pathway4116,Cre,Cre,Pathway,*
Pathway4117,Cre Recombinase,Cre Recombinase,Pathway,*
Pathway4118,C-Reactive Protein,C-Reactive Protein,Pathway,*
Pathway4119,C-Reactive Proteins,C-Reactive Proteins,Pathway,*
Pathway4120,Creatin Kinase,Creatin Kinase,Pathway,*
Pathway4121,Creatine Kinase,Creatine Kinase,Pathway,*
Pathway4122,Creatine Kinase Mb Isoenzyme,Creatine Kinase Mb Isoenzyme,Pathway,*
Pathway4123,Creatine Kinase Promoter,Creatine Kinase Promoter,Pathway,*
Pathway4124,Creatine Kinase-Mb,Creatine Kinase-Mb,Pathway,*
Pathway4125,Creatine Phosphokinase,Creatine Phosphokinase,Pathway,*
Pathway4126,Creatinine Kinase,Creatinine Kinase,Pathway,*
Pathway4127,Creb,Creb,Pathway,*
Pathway4128,Creb And P-Creb,Creb And P-Creb,Pathway,*
Pathway4129,Creb Coactivator Torc1,Creb Coactivator Torc1,Pathway,*
Pathway4130,Creb Coactivators,Creb Coactivators,Pathway,*
Pathway4131,Creb Sirna,Creb Sirna,Pathway,*
Pathway4132,Creb Transcription Factor,Creb Transcription Factor,Pathway,*
Pathway4133,Creb1,Creb1,Pathway,*
Pathway4134,Creb3L1,Creb3L1,Pathway,*
Pathway4135,Creb-Bdnf,Creb-Bdnf,Pathway,*
Pathway4136,Creb-Binding Protein,Creb-Binding Protein,Pathway,*
Pathway4137,Creb-Icer,Creb-Icer,Pathway,*
Pathway4138,Creer,Creer,Pathway,*
Pathway4139,C-Rel,C-Rel,Pathway,*
Pathway4140,Crem,Crem,Pathway,*
Pathway4141,C-Ret,C-Ret,Pathway,*
Pathway4142,C-Ret Kinase,C-Ret Kinase,Pathway,*
Pathway4143,C-Ret Mrna,C-Ret Mrna,Pathway,*
Pathway4144,Creutzfeldt,Creutzfeldt,Pathway,*
Pathway4145,Crf,Crf,Pathway,*
Pathway4146,Crgd Liposomes,Crgd Liposomes,Pathway,*
Pathway4147,Crgd Liposomes Encapsulating Urokinase,Crgd Liposomes Encapsulating Urokinase,Pathway,*
Pathway4148,Crgd Urokinase,Crgd Urokinase,Pathway,*
Pathway4149,Crh,Crh,Pathway,*
Pathway4150,Crhr1,Crhr1,Pathway,*
Pathway4151,Crispr,Crispr,Pathway,*
Pathway4152,CrisprCas9 Activin A Receptor Type I,CrisprCas9 Activin A Receptor Type I,Pathway,*
Pathway4153,Crj6,Crj6,Pathway,*
Pathway4154,Crk,Crk,Pathway,*
Pathway4155,Crk Family,Crk Family,Pathway,*
Pathway4156,Crk Family Proteins,Crk Family Proteins,Pathway,*
Pathway4157,Crkl,Crkl,Pathway,*
Pathway4158,Crlr,Crlr,Pathway,*
Pathway4159,Crls,Crls,Pathway,*
Pathway4160,Crma,Crma,Pathway,*
Pathway4161,Crmp Family,Crmp Family,Pathway,*
Pathway4162,Crmp1,Crmp1,Pathway,*
Pathway4163,Crmp2,Crmp2,Pathway,*
Pathway4164,Crmp-2,Crmp-2,Pathway,*
Pathway4165,Crmp2 Protein,Crmp2 Protein,Pathway,*
Pathway4166,Crmps,Crmps,Pathway,*
Pathway4167,Crp,Crp,Pathway,*
Pathway4168,Crp Gene,Crp Gene,Pathway,*
Pathway4169,Crp Mrna,Crp Mrna,Pathway,*
Pathway4170,Crp Plasma,Crp Plasma,Pathway,*
Pathway4171,Crp Triallelic Polymorphism Genotype,Crp Triallelic Polymorphism Genotype,Pathway,*
Pathway4172,Crp Variants,Crp Variants,Pathway,*
Pathway4173,Crt,Crt,Pathway,*
Pathway4174,Crv,Crv,Pathway,*
Pathway4175,Cry1,Cry1,Pathway,*
Pathway4176,Cry-2,Cry-2,Pathway,*
Pathway4177,Cryab,Cryab,Pathway,*
Pathway4178,Cryoglobulins,Cryoglobulins,Pathway,*
Pathway4179,Crystallin,Crystallin,Pathway,*
Pathway4180,Cs Components,Cs Components,Pathway,*
Pathway4181,Cs1,Cs1,Pathway,*
Pathway4182,Cs2,Cs2,Pathway,*
Pathway4183,Csa,Csa,Pathway,*
Pathway4184,Csa In Ebi,Csa In Ebi,Pathway,*
Pathway4185,Csa Use,Csa Use,Pathway,*
Pathway4186,Csc,Csc,Pathway,*
Pathway4187,Cscs,Cscs,Pathway,*
Pathway4188,Csd,Csd,Pathway,*
Pathway4189,Cse,Cse,Pathway,*
Pathway4190,Cse Enzyme,Cse Enzyme,Pathway,*
Pathway4191,Csf,Csf,Pathway,*
Pathway4192,Csf Dopac,Csf Dopac,Pathway,*
Pathway4193,Csf Gaba,Csf Gaba,Pathway,*
Pathway4194,Csf Gamma-Aminobutyric,Csf Gamma-Aminobutyric,Pathway,*
Pathway4195,Csf Hva,Csf Hva,Pathway,*
Pathway4196,Csf Mirna,Csf Mirna,Pathway,*
Pathway4197,Csf Strem2,Csf Strem2,Pathway,*
Pathway4198,Csf1R,Csf1R,Pathway,*
Pathway4199,Csf2,Csf2,Pathway,*
Pathway4200,Csk,Csk,Pathway,*
Pathway4201,"Csmd1 Gene (Rs2617102, Rs2954625)","Csmd1 Gene (Rs2617102, Rs2954625)",Pathway,*
Pathway4202,Csn,Csn,Pathway,*
Pathway4203,Csn3,Csn3,Pathway,*
Pathway4204,Csn5,Csn5,Pathway,*
Pathway4205,Csn5 Knockdown,Csn5 Knockdown,Pathway,*
Pathway4206,Cspa,Cspa,Pathway,*
Pathway4207,Cspa Protein,Cspa Protein,Pathway,*
Pathway4208,Cspg,Cspg,Pathway,*
Pathway4209,Cspg3,Cspg3,Pathway,*
Pathway4210,Cspg4,Cspg4,Pathway,*
Pathway4211,C-Src,C-Src,Pathway,*
Pathway4212,C-Src Mrna,C-Src Mrna,Pathway,*
Pathway4213,Cst Density,Cst Density,Pathway,*
Pathway4214,Cst3,Cst3,Pathway,*
Pathway4215,Ct,Ct,Pathway,*
Pathway4216,Ct Family,Ct Family,Pathway,*
Pathway4217,Ct Genotype,Ct Genotype,Pathway,*
Pathway4218,CtAlpha,CtAlpha,Pathway,*
Pathway4219,CtAlpha-Cgrp,CtAlpha-Cgrp,Pathway,*
Pathway4220,Ct+Tt Genotype,Ct+Tt Genotype,Pathway,*
Pathway4221,Ct-1,Ct-1,Pathway,*
Pathway4222,Ctbp1,Ctbp1,Pathway,*
Pathway4223,Ctbp1 Mutant W342 Allele,Ctbp1 Mutant W342 Allele,Pathway,*
Pathway4224,Ctbp1 W342 Mutant,Ctbp1 W342 Mutant,Pathway,*
Pathway4225,Ctbp-Interacting Proteins,Ctbp-Interacting Proteins,Pathway,*
Pathway4226,Ctcf,Ctcf,Pathway,*
Pathway4227,Ctgf,Ctgf,Pathway,*
Pathway4228,Ctgf Gene,Ctgf Gene,Pathway,*
Pathway4229,Ctgf Mrna,Ctgf Mrna,Pathway,*
Pathway4230,Ctla,Ctla,Pathway,*
Pathway4231,Ctla-4,Ctla-4,Pathway,*
Pathway4232,Ctni,Ctni,Pathway,*
Pathway4233,Ctnnb1,Ctnnb1,Pathway,*
Pathway4234,Ctnt,Ctnt,Pathway,*
Pathway4235,Ctp,Ctp,Pathway,*
Pathway4236,Ctpd,Ctpd,Pathway,*
Pathway4237,Ctr,Ctr,Pathway,*
Pathway4238,Ctr Genes,Ctr Genes,Pathway,*
Pathway4239,Ctrp9,Ctrp9,Pathway,*
Pathway4240,Ctsb,Ctsb,Pathway,*
Pathway4241,Ctsb Cleaves Bax-Like Bh3 Protein,Ctsb Cleaves Bax-Like Bh3 Protein,Pathway,*
Pathway4242,Ctsb Release,Ctsb Release,Pathway,*
Pathway4243,Ctsd,Ctsd,Pathway,*
Pathway4244,Ctx,Ctx,Pathway,*
Pathway4245,Cu,Cu,Pathway,*
Pathway4246,"Cu,Zn Superoxide Dismutase","Cu,Zn Superoxide Dismutase",Pathway,*
Pathway4247,CuZn Superoxide Dismutase,CuZn Superoxide Dismutase,Pathway,*
Pathway4248,CuZnsod,CuZnsod,Pathway,*
Pathway4249,Cul3,Cul3,Pathway,*
Pathway4250,Cullin 3,Cullin 3,Pathway,*
Pathway4251,Cullin-Ring Ligases,Cullin-Ring Ligases,Pathway,*
Pathway4252,CurcumaCurcumin,CurcumaCurcumin,Pathway,*
Pathway4253,Curcumin,Curcumin,Pathway,*
Pathway4254,"Cuticle Collagens, Gtp-Binding Proteins","Cuticle Collagens, Gtp-Binding Proteins",Pathway,*
Pathway4255,Cuzn,Cuzn,Pathway,*
Pathway4256,Cuzn Superoxide Dismutase,Cuzn Superoxide Dismutase,Pathway,*
Pathway4257,Cu-Zn Superoxide Dismutase,Cu-Zn Superoxide Dismutase,Pathway,*
Pathway4258,Cuznsod,Cuznsod,Pathway,*
Pathway4259,Cuznsod Mrna,Cuznsod Mrna,Pathway,*
Pathway4260,Cvb3,Cvb3,Pathway,*
Pathway4261,Cvid Genes,Cvid Genes,Pathway,*
Pathway4262,Cvt,Cvt,Pathway,*
Pathway4263,Cvt Cases,Cvt Cases,Pathway,*
Pathway4264,Cw Nilt,Cw Nilt,Pathway,*
Pathway4265,Cx3 Chemokine Receptor 1,Cx3 Chemokine Receptor 1,Pathway,*
Pathway4266,Cx36,Cx36,Pathway,*
Pathway4267,Cx3Cl1,Cx3Cl1,Pathway,*
Pathway4268,Cx3Cr1,Cx3Cr1,Pathway,*
Pathway4269,Cx3Cr1 Gene,Cx3Cr1 Gene,Pathway,*
Pathway4270,Cx40,Cx40,Pathway,*
Pathway4271,Cx43,Cx43,Pathway,*
Pathway4272,Cx43 Gap,Cx43 Gap,Pathway,*
Pathway4273,Cx43 Hcs,Cx43 Hcs,Pathway,*
Pathway4274,Cx43 Heterozygote,Cx43 Heterozygote,Pathway,*
Pathway4275,Cx43 Mrna,Cx43 Mrna,Pathway,*
Pathway4276,Cx43 Protein,Cx43 Protein,Pathway,*
Pathway4277,Cx43-Hemichannel,Cx43-Hemichannel,Pathway,*
Pathway4278,C-X-C Chemokine Receptor,C-X-C Chemokine Receptor,Pathway,*
Pathway4279,C-X-C Chemokine Receptor 4,C-X-C Chemokine Receptor 4,Pathway,*
Pathway4280,C-X-C Chemokine Receptor 4 Akt,C-X-C Chemokine Receptor 4 Akt,Pathway,*
Pathway4281,Cxc Chemokine Receptor Cxcr4,Cxc Chemokine Receptor Cxcr4,Pathway,*
Pathway4282,C-X-C Chemokine Receptor Type 4,C-X-C Chemokine Receptor Type 4,Pathway,*
Pathway4283,Cxcl1,Cxcl1,Pathway,*
Pathway4284,Cxcl-1,Cxcl-1,Pathway,*
Pathway4285,Cxcl10,Cxcl10,Pathway,*
Pathway4286,Cxcl11,Cxcl11,Pathway,*
Pathway4287,Cxcl12,Cxcl12,Pathway,*
Pathway4288,Cxcl12 Gene,Cxcl12 Gene,Pathway,*
Pathway4289,Cxcl12 Receptor,Cxcl12 Receptor,Pathway,*
Pathway4290,Cxcl16,Cxcl16,Pathway,*
Pathway4291,Cxcl2,Cxcl2,Pathway,*
Pathway4292,Cxcl-2,Cxcl-2,Pathway,*
Pathway4293,Cxcl5,Cxcl5,Pathway,*
Pathway4294,Cxcl8,Cxcl8,Pathway,*
Pathway4295,Cxcl-8,Cxcl-8,Pathway,*
Pathway4296,Cxcl9,Cxcl9,Pathway,*
Pathway4297,Cxcr,Cxcr,Pathway,*
Pathway4298,Cxcr2,Cxcr2,Pathway,*
Pathway4299,Cxcr2 Gene,Cxcr2 Gene,Pathway,*
Pathway4300,Cxcr2 Rs1126579,Cxcr2 Rs1126579,Pathway,*
Pathway4301,Cxcr2*CC Genotype,Cxcr2*CC Genotype,Pathway,*
Pathway4302,Cxcr3,Cxcr3,Pathway,*
Pathway4303,Cxcr3 Chemokine Receptor,Cxcr3 Chemokine Receptor,Pathway,*
Pathway4304,Cxcr3 Mrna,Cxcr3 Mrna,Pathway,*
Pathway4305,Cxcr3 Receptor,Cxcr3 Receptor,Pathway,*
Pathway4306,Cxcr4,Cxcr4,Pathway,*
Pathway4307,Cxcr4 By Sirna,Cxcr4 By Sirna,Pathway,*
Pathway4308,Cxcr4 Gene,Cxcr4 Gene,Pathway,*
Pathway4309,Cxcr4 Receptor,Cxcr4 Receptor,Pathway,*
Pathway4310,Cxcr4(+)Cd45(-) Bmmncs,Cxcr4(+)Cd45(-) Bmmncs,Pathway,*
Pathway4311,Cxcr4(+)Cd45(+) Bmmncs,Cxcr4(+)Cd45(+) Bmmncs,Pathway,*
Pathway4312,Cxcr4-Sdf-1,Cxcr4-Sdf-1,Pathway,*
Pathway4313,Cxcr5,Cxcr5,Pathway,*
Pathway4314,Cxcr7,Cxcr7,Pathway,*
Pathway4315,Cxxc Motif,Cxxc Motif,Pathway,*
Pathway4316,Cyba,Cyba,Pathway,*
Pathway4317,Cyc,Cyc,Pathway,*
Pathway4318,Cyc1,Cyc1,Pathway,*
Pathway4319,Cyclase,Cyclase,Pathway,*
Pathway4320,Cyclic Adenosine Monophosphate (Camp) And Protein Kinase A,Cyclic Adenosine Monophosphate (Camp) And Protein Kinase A,Pathway,*
Pathway4321,Cyclic Adenosine Monophosphate Response Element Binding Protein,Cyclic Adenosine Monophosphate Response Element Binding Protein,Pathway,*
Pathway4322,Cyclic Amp Response Element Binding Protein,Cyclic Amp Response Element Binding Protein,Pathway,*
Pathway4323,Cyclic Amp Response Element-Binding Protein,Cyclic Amp Response Element-Binding Protein,Pathway,*
Pathway4324,Cyclic Amp-Response-Element-Binding Protein,Cyclic Amp-Response-Element-Binding Protein,Pathway,*
Pathway4325,Cyclic Atpase Mechanism Of Scheme 1,Cyclic Atpase Mechanism Of Scheme 1,Pathway,*
Pathway4326,Cyclic Gmp,Cyclic Gmp,Pathway,*
Pathway4327,Cyclic Gmp (Cgmp) And Protein Kinase G,Cyclic Gmp (Cgmp) And Protein Kinase G,Pathway,*
Pathway4328,Cyclic Nucleotide Phosphodiesterase,Cyclic Nucleotide Phosphodiesterase,Pathway,*
Pathway4329,Cyclic Nucleotide Phosphodiesterase-5,Cyclic Nucleotide Phosphodiesterase-5,Pathway,*
Pathway4330,Cyclic Rgd,Cyclic Rgd,Pathway,*
Pathway4331,Cyclic-Amp Response Element Binding Protein,Cyclic-Amp Response Element Binding Protein,Pathway,*
Pathway4332,Cyclin,Cyclin,Pathway,*
Pathway4333,Cyclin A,Cyclin A,Pathway,*
Pathway4334,Cyclin D,Cyclin D,Pathway,*
Pathway4335,Cyclin D Mrna,Cyclin D Mrna,Pathway,*
Pathway4336,Cyclin D1,Cyclin D1,Pathway,*
Pathway4337,Cyclin- D1,Cyclin- D1,Pathway,*
Pathway4338,Cyclin D2,Cyclin D2,Pathway,*
Pathway4339,Cyclin Dependent Kinase 5,Cyclin Dependent Kinase 5,Pathway,*
Pathway4340,Cyclin Dependent Kinase Inhibitor,Cyclin Dependent Kinase Inhibitor,Pathway,*
Pathway4341,Cyclin Dependent Kinase Inhibitors,Cyclin Dependent Kinase Inhibitors,Pathway,*
Pathway4342,Cyclin Dependent Kinases,Cyclin Dependent Kinases,Pathway,*
Pathway4343,Cyclin Dl,Cyclin Dl,Pathway,*
Pathway4344,Cyclin E,Cyclin E,Pathway,*
Pathway4345,Cyclind1,Cyclind1,Pathway,*
Pathway4346,Cyclin-Dependent Kinase,Cyclin-Dependent Kinase,Pathway,*
Pathway4347,Cyclin-Dependent Kinase 5,Cyclin-Dependent Kinase 5,Pathway,*
Pathway4348,Cyclin-Dependent Kinase 5 Regulatory Subunit-Associated Protein 1-Like,Cyclin-Dependent Kinase 5 Regulatory Subunit-Associated Protein 1-Like,Pathway,*
Pathway4349,Cyclin-Dependent Kinase-5,Cyclin-Dependent Kinase-5,Pathway,*
Pathway4350,Cyclin-Dependent Kinases,Cyclin-Dependent Kinases,Pathway,*
Pathway4351,"Cyclin-Dependent Kinases, Metalloproteinases And Growth Factors","Cyclin-Dependent Kinases, Metalloproteinases And Growth Factors",Pathway,*
Pathway4352,Cyclin-Dependent Protein Kinase,Cyclin-Dependent Protein Kinase,Pathway,*
Pathway4353,Cyclin-Dependent Protein Kinases,Cyclin-Dependent Protein Kinases,Pathway,*
Pathway4354,Cyclindl,Cyclindl,Pathway,*
Pathway4355,Cycline I,Cycline I,Pathway,*
Pathway4356,Cyclins,Cyclins,Pathway,*
Pathway4357,Cyclins A And B,Cyclins A And B,Pathway,*
Pathway4358,Cyclodextrin,Cyclodextrin,Pathway,*
Pathway4359,Cyclodextrins,Cyclodextrins,Pathway,*
Pathway4360,Cyclooxygenase,Cyclooxygenase,Pathway,*
Pathway4361,Cyclo-Oxygenase,Cyclo-Oxygenase,Pathway,*
Pathway4362,Cyclo-Oxygenase (Cox)-1,Cyclo-Oxygenase (Cox)-1,Pathway,*
Pathway4363,Cyclooxygenase (Cox)-2,Cyclooxygenase (Cox)-2,Pathway,*
Pathway4364,Cyclooxygenase (Cox)-Thromboxane Synthase,Cyclooxygenase (Cox)-Thromboxane Synthase,Pathway,*
Pathway4365,Cyclooxygenase 2,Cyclooxygenase 2,Pathway,*
Pathway4366,Cyclooxygenase 2 Gene,Cyclooxygenase 2 Gene,Pathway,*
Pathway4367,Cyclooxygenase Active Site Of Prostaglandin Endoperoxide Synthase,Cyclooxygenase Active Site Of Prostaglandin Endoperoxide Synthase,Pathway,*
Pathway4368,CyclooxygenaseLipoxygenase,CyclooxygenaseLipoxygenase,Pathway,*
Pathway4369,Cyclooxygenase-1,Cyclooxygenase-1,Pathway,*
Pathway4370,Cyclooxygenase-1 Gene,Cyclooxygenase-1 Gene,Pathway,*
Pathway4371,Cyclooxygenase-1Prostacyclin,Cyclooxygenase-1Prostacyclin,Pathway,*
Pathway4372,Cyclooxygenase-1-Gene,Cyclooxygenase-1-Gene,Pathway,*
Pathway4373,Cyclooxygenase-2,Cyclooxygenase-2,Pathway,*
Pathway4374,Cyclo-Oxygenase-2,Cyclo-Oxygenase-2,Pathway,*
Pathway4375,Cyclooxygenase-2 Gene,Cyclooxygenase-2 Gene,Pathway,*
Pathway4376,Cyclooxygenase-2 Messenger Rna,Cyclooxygenase-2 Messenger Rna,Pathway,*
Pathway4377,Cyclooxygenase-2 Mrna,Cyclooxygenase-2 Mrna,Pathway,*
Pathway4378,Cyclo-Oxygenases,Cyclo-Oxygenases,Pathway,*
Pathway4379,Cyclopentenone Isops,Cyclopentenone Isops,Pathway,*
Pathway4380,Cyclophilin,Cyclophilin,Pathway,*
Pathway4381,Cyclophilin D,Cyclophilin D,Pathway,*
Pathway4382,Cyf4F2 Gene,Cyf4F2 Gene,Pathway,*
Pathway4383,Cyld,Cyld,Pathway,*
Pathway4384,Cyld-Nf,Cyld-Nf,Pathway,*
Pathway4385,Cyp,Cyp,Pathway,*
Pathway4386,Cyp 11Beta1,Cyp 11Beta1,Pathway,*
Pathway4387,Cyp 11Beta2 Gene,Cyp 11Beta2 Gene,Pathway,*
Pathway4388,Cyp Enzyme Families,Cyp Enzyme Families,Pathway,*
Pathway4389,Cyp Enzymes,Cyp Enzymes,Pathway,*
Pathway4390,Cyp Epoxygenase,Cyp Epoxygenase,Pathway,*
Pathway4391,Cyp Genotype,Cyp Genotype,Pathway,*
Pathway4392,Cyp11B1,Cyp11B1,Pathway,*
Pathway4393,Cyp11B1 Genes,Cyp11B1 Genes,Pathway,*
Pathway4394,Cyp11B2,Cyp11B2,Pathway,*
Pathway4395,Cyp11B2 Gene,Cyp11B2 Gene,Pathway,*
Pathway4396,Cyp11B2 Genes,Cyp11B2 Genes,Pathway,*
Pathway4397,Cyp11B2 Mrna,Cyp11B2 Mrna,Pathway,*
Pathway4398,Cyp17A1,Cyp17A1,Pathway,*
Pathway4399,Cyp1A1,Cyp1A1,Pathway,*
Pathway4400,Cyp1A1 C Allele,Cyp1A1 C Allele,Pathway,*
Pathway4401,Cyp1A2,Cyp1A2,Pathway,*
Pathway4402,Cyp1B1,Cyp1B1,Pathway,*
Pathway4403,Cyp1B1 Snp,Cyp1B1 Snp,Pathway,*
Pathway4404,Cyp1B1 Snp Rs162561,Cyp1B1 Snp Rs162561,Pathway,*
Pathway4405,Cyp24A1,Cyp24A1,Pathway,*
Pathway4406,Cyp24A1 Rs927650,Cyp24A1 Rs927650,Pathway,*
Pathway4407,Cyp26A1,Cyp26A1,Pathway,*
Pathway4408,Cyp26B1,Cyp26B1,Pathway,*
Pathway4409,Cyp27A1,Cyp27A1,Pathway,*
Pathway4410,Cyp2A12,Cyp2A12,Pathway,*
Pathway4411,Cyp2A12 Locus,Cyp2A12 Locus,Pathway,*
Pathway4412,Cyp2B6,Cyp2B6,Pathway,*
Pathway4413,Cyp2C,Cyp2C,Pathway,*
Pathway4414,Cyp2C11,Cyp2C11,Pathway,*
Pathway4415,Cyp2C19,Cyp2C19,Pathway,*
Pathway4416,Cyp2C19 (Lof) Allele,Cyp2C19 (Lof) Allele,Pathway,*
Pathway4417,Cyp2C19 Alleles,Cyp2C19 Alleles,Pathway,*
Pathway4418,Cyp2C19 Gene,Cyp2C19 Gene,Pathway,*
Pathway4419,Cyp2C19 Gene Mutation,Cyp2C19 Gene Mutation,Pathway,*
Pathway4420,Cyp2C19 Genotype,Cyp2C19 Genotype,Pathway,*
Pathway4421,Cyp2C19 Genotypes,Cyp2C19 Genotypes,Pathway,*
Pathway4422,Cyp2C19 Lof,Cyp2C19 Lof,Pathway,*
Pathway4423,Cyp2C19 Lof Allele,Cyp2C19 Lof Allele,Pathway,*
Pathway4424,Cyp2C19 Lof Alleles,Cyp2C19 Lof Alleles,Pathway,*
Pathway4425,Cyp2C19 Metabolizer Status,Cyp2C19 Metabolizer Status,Pathway,*
Pathway4426,Cyp2C19 Polymorphisms Cyp2C19,Cyp2C19 Polymorphisms Cyp2C19,Pathway,*
Pathway4427,Cyp2C19 Variant Alleles,Cyp2C19 Variant Alleles,Pathway,*
Pathway4428,Cyp2C19*17,Cyp2C19*17,Pathway,*
Pathway4429,Cyp2C19*2,Cyp2C19*2,Pathway,*
Pathway4430,"Cyp2C19*2 (G681A, Rs4244285)","Cyp2C19*2 (G681A, Rs4244285)",Pathway,*
