AI-TANG	MESH:D011470	0 @@PMID: 26137029 #En1: Ai Tang #En2: benign prostatic hyperplasia *KeyWords: null/count: 1
SHEN-SONG-YANG-XINCAPSULE	MESH:D003327	0 @@PMID: 30572466 #En1: Shen-Song-Yang-Xin capsule #En2: coronary heart disease *KeyWords: treating/count: 1
SHEN-SONG-YANG-XINCAPSULE	MESH:D017202	0 @@PMID: 30572466 #En1: Shen-Song-Yang-Xin capsule #En2: myocardial ischemia *KeyWords: received/count: 1
SHEN-SONG-YANG-XINCAPSULE	MESH:D000860	0 @@PMID: 30572466 #En1: Shen-Song-Yang-Xin capsule #En2: hypoxia *KeyWords: received/count: 1
SHENTONGZHUYU DECOCTION	MESH:C535984	0 @@PMID: 32237460 #En1: Shentong Zhuyu Decoction #En2: VAS *KeyWords: had/count: 1
SHENTONGZHUYU DECOCTION	MESH:C535955	0 @@PMID: 32237460 #En1: Shentong Zhuyu Decoction #En2: MD *KeyWords: had/count: 1
SHENXINNING DECOCTION	MESH:D051436	0 @@PMID: 25097276 #En1: Shenxinning Decoction #En2: chronic renal insufficiency *KeyWords: null/count: 1
SHEN-YUAN-DANCAPSULE	MESH:C538265	0 @@PMID: 31214032 #En1: Shen-Yuan-Dan Capsule #En2: Attenuates Atherosclerosis *KeyWords: null/count: 1
SHEN-YUAN-DANCAPSULE	MESH:D000787	0 @@PMID: 31214032 #En1: Shen-Yuan-Dan Capsule #En2: angina pectoris *KeyWords: used/1 @@PMID: 28559659 #En1: Shen-Yuan-Dan Capsule #En2: angina pectoris *KeyWords: proposed/count: 2
SHENZHUCAPSULE	MESH:D003967	0 @@PMID: 31185967 #En1: Shenzhu Capsule #En2: diarrhea *KeyWords: null/count: 1
SHENZHUCAPSULE	MESH:D003093	0 @@PMID: 30385774 #En1: Shenzhu Capsule #En2: ulcerative colitis *KeyWords: null/1 @@PMID: 30385774 #En1: Shenzhu Capsule #En2: ulcerative colitis *KeyWords: used/count: 2
SHESHANGCAPSULE	MESH:D004211	0 @@PMID: 25124910 #En1: Sheshang capsule #En2: coagulopathy *KeyWords: used/count: 1
SHI-QUAN-DA-BU-TANG	MESH:D009369	0 @@PMID: 24871650 #En1: Shi Quan Da Bu Tang #En2: cancer *KeyWords: shown/1 @@PMID: 22500718 #En1: Shiquan Dabu Tang #En2: tumor *KeyWords: inhibits/2 @@PMID: 22500718 #En1: Shiquan Dabu Tang #En2: tumor *KeyWords: inhibits/3 @@PMID: 22500718 #En1: Shiquan Dabu Tang #En2: tumors *KeyWords: implanted/4 @@PMID: 22500718 #En1: Shiquan Dabu Tang #En2: tumors *KeyWords: implanted/count: 5
SHI-QUAN-DA-BU-TANG	MESH:D009461	0 @@PMID: 20179756 #En1: Shi Quan Da Bu Tang #En2: FINDINGS *KeyWords: null/count: 1
SHIBAOPOWDER	MESH:D017695	0 @@PMID: 19105276 #En1: Shibao Powder #En2: soft tissue injuries *KeyWords: promoting/1 @@PMID: 19105276 #En1: Shibao Powder #En2: soft tissue injuries *KeyWords: null/count: 2
SHIGAN DECOCTION	MESH:D003677	0 @@PMID: 17650797 #En1: Shigan Decoction #En2: Fei-qi deficiency *KeyWords: null/count: 1
SHIGAN DECOCTION	MESH:D011014	0 @@PMID: 19747433 #En1: Shigan Decoction #En2: pneumonia *KeyWords: combined/1 @@PMID: 19747433 #En1: Shigan Decoction #En2: pneumonia *KeyWords: combined/count: 2
SHIGAN DECOCTION	MESH:D014777	0 @@PMID: 32281328 #En1: Shigan Decoction #En2: epidemic virus *KeyWords: applied/count: 1
SHILIUPOWDER	MESH:D013272	0 @@PMID: 30200743 #En1: Shiliu powder #En2: stomach diseases *KeyWords: null/count: 1
SHI-QUAN-DA-BU-TANG	MESH:D015179	0 @@PMID: 22500718 #En1: Shiquan Dabu Tang #En2: colon tumor *KeyWords: implanted/count: 1
SHI-QUAN-DA-BU-TANG	MESH:D006505	0 @@PMID: 27043533 #En1: shi-quan-da-bu-tang #En2: hepatic diseases *KeyWords: null/1 @@PMID: 27043533 #En1: shi-quan-da-bu-tang #En2: hepatic diseases *KeyWords: null/count: 2
SHI-QUAN-DA-BU-TANG	MESH:D000544	0 @@PMID: 1294861 #En1: Shi-Quan-Da-Bu-Tang #En2: AD *KeyWords: Taiping/count: 1
SHI-QUAN-YU-ZHEN-TANG	MESH:D009369	0 @@PMID: 29926607 #En1: Shiquanyuzhentang #En2: tumor *KeyWords: null/1 @@PMID: 29926607 #En1: Shiquanyuzhentang #En2: tumor *KeyWords: beneficial/2 @@PMID: 29926607 #En1: Shiquanyuzhentang #En2: tumor *KeyWords: null/3 @@PMID: 29926607 #En1: Shiquanyuzhentang #En2: tumor *KeyWords: beneficial/count: 4
SHI-QUAN-YU-ZHEN-TANG	MESH:D009625	0 @@PMID: 29926607 #En1: Shiquanyuzhentang #En2: H22 hepatocellular carci-noma *KeyWords: null/1 @@PMID: 29926607 #En1: Shiquanyuzhentang #En2: H22 hepatocellular carci-noma *KeyWords: null/count: 2
SHI-QUAN-YU-ZHEN-TANG	OMIM:608957	0 @@PMID: 29926607 #En1: Shiquanyuzhentang #En2: lymphocyte CD3、CD4、CD8 *KeyWords: null/1 @@PMID: 29926607 #En1: Shiquanyuzhentang #En2: lymphocyte CD3、CD4、CD8 *KeyWords: null/count: 2
SHI-QUAN-YU-ZHEN-TANG	OMIM:610163	0 @@PMID: 29926607 #En1: Shiquanyuzhentang #En2: lymphocyte CD3、CD4、IL-2、 *KeyWords: null/1 @@PMID: 29926607 #En1: Shiquanyuzhentang #En2: lymphocyte CD3、CD4、IL-2、 *KeyWords: null/2 @@PMID: 29926607 #En1: Shiquanyuzhentang #En2: lymphocyte CD3、CD4、IL-2、 *KeyWords: null/3 @@PMID: 29926607 #En1: Shiquanyuzhentang #En2: lymphocyte CD3、CD4、IL-2、 *KeyWords: null/count: 4
SHIWEITABLET	MESH:D053358	0 @@PMID: 17432690 #En1: Shiwei Tablet #En2: CST *KeyWords: null/count: 1
SHI-XIAO-SAN	MESH:D004412	0 @@PMID: 20877218 #En1: Shixiao San #En2: dysmenorrhea *KeyWords: using/count: 1
SHI-XIAO-SAN	MESH:D050197	0 @@PMID: 25699522 #En1: Shixiao San #En2: atherosclerotic endothelial dysfunction *KeyWords: null/1 @@PMID: 25699522 #En1: Shixiao San #En2: atherosclerotic endothelial dysfunction *KeyWords: null/count: 2
SHI-XIAO-SAN	MESH:D054070	0 @@PMID: 26792373 #En1: Shixiao San #En2: stasis syndrome *KeyWords: null/count: 1
SHI-XIAO-SAN	MESH:D005831	0 @@PMID: 26792373 #En1: Shixiao San #En2: gynecological disease *KeyWords: shown/count: 1
SHIZI DECOCTION	MESH:D053627	0 @@PMID: 23441459 #En1: Shizi Decoction #En2: asthenozoospermia *KeyWords: null/count: 1
SHIZI DECOCTION	MESH:D016710	0 @@PMID: 23441459 #En1: Shizi Decoction #En2: kidney-yin deficiency *KeyWords: null/count: 1
SHIZI DECOCTION	MESH:D016711	0 @@PMID: 23441459 #En1: Shizi Decoction #En2: kidney-yang deficiency *KeyWords: null/count: 1
SHIZI DECOCTION	MESH:D007674	0 @@PMID: 23441459 #En1: Shizi Decoction #En2: kidney deficiency *KeyWords: null/count: 1
SHLINJECTION	MESH:D009103	0 @@PMID: 24211723 #En1: SHL injection #En2: MS *KeyWords: null/count: 1
SHOUWUCAPSULE	MESH:D020521	0 @@PMID: 25704930 #En1: Shouwu capsule #En2: apoplexy syndrome *KeyWords: used/count: 1
SHOUWUCAPSULE	MESH:D008569	0 @@PMID: 25704930 #En1: Shouwu capsule #En2: memory deficits *KeyWords: used/count: 1
SHOU-WUJIANG-QI DECOCTION	MESH:D011085	0 @@PMID: 32195930 #En1: Shou-Wu Jiang-Qi Decoction #En2: Polycystic Ovarian Syndrome *KeyWords: null/count: 1
SHOU-WUJIANG-QI DECOCTION	MESH:D007674	0 @@PMID: 32195930 #En1: Shou-Wu Jiang-Qi Decoction #En2: kidney deficiency *KeyWords: null/count: 1
SHU-FU-TANG	MESH:C535311	0 @@PMID: 23983777 #En1: Shu Fu Tang #En2: herba plus Aconiti lateralis praeparata radix *KeyWords: null/count: 1
SHU-GAN-SAN	MESH:C535955	0 @@PMID: 29454341 #En1: Shu Gan San #En2: MD *KeyWords: null/1 @@PMID: 29454341 #En1: Shu Gan San #En2: MD *KeyWords: null/count: 2
SHU-GAN-SAN	MESH:D019052	0 @@PMID: 29454341 #En1: Shu Gan San #En2: postpartum depression *KeyWords: null/count: 1
SHU-AI-TANG	MESH:D009349	0 @@PMID: 19583935 #En1: shuai Tang #En2: organism nematode Caenorhabditis *KeyWords: alleviating/1 @@PMID: 19583935 #En1: shuai Tang #En2: organism nematode Caenorhabditis *KeyWords: alleviating/count: 2
SHUANG-BAI-SAN	MESH:D006528	0 @@PMID: 26921496 #En1: Shuangbai San #En2: Treating Primary Liver Cancer *KeyWords: null/1 @@PMID: 26921496 #En1: Shuangbai San #En2: liver cancer *KeyWords: null/2 @@PMID: 26921496 #En1: Shuangbai San #En2: liver cancer *KeyWords: null/3 @@PMID: 26921496 #En1: Shuangbai San #En2: liver cancer *KeyWords: greater/4 @@PMID: 26921496 #En1: Shuangbai San #En2: liver cancer *KeyWords: relieve/count: 5
SHUANG-BAI-SAN	MESH:D009369	0 @@PMID: 26921496 #En1: Shuangbai San #En2: Cancer *KeyWords: Treating/1 @@PMID: 26921496 #En1: Shuangbai San #En2: cancer *KeyWords: null/count: 2
SHUANG-HE-TANG	MESH:C538265	0 @@PMID: 29599893 #En1: Shuanghe-Tang #En2: Shuanghe-Tang Extract Attenuates Postischemic Brain Injury and Edema *KeyWords: null/1 @@PMID: 29599893 #En1: Shuanghe-tang #En2: attenuated edema *KeyWords: null/count: 2
SHUANG-HE-TANG	OMIM:145410	0 @@PMID: 29599893 #En1: Shuanghe-tang #En2: BBB *KeyWords: attenuated/count: 1
SHUANG-HE-TANG	MESH:D001930	0 @@PMID: 29599893 #En1: Shuanghe-tang #En2: brain injury *KeyWords: protect/count: 1
SHUANG-HE-TANG	MESH:D007511	0 @@PMID: 29599893 #En1: Shuanghe-tang #En2: ischemia *KeyWords: protect/count: 1
SHUANGHUANGLIANINJECTION	MESH:D006967	0 @@PMID: 21761734 #En1: Shuanghuanglian injection #En2: hypersensitivity *KeyWords: caused/1 @@PMID: 21761734 #En1: Shuanghuanglian injection #En2: hypersensitivity *KeyWords: null/count: 2
SHUANGHUANGLIANINJECTION	MESH:D009103	0 @@PMID: 24211723 #En1: Shuanghuanglian injection #En2: MS *KeyWords: null/1 @@PMID: 21351475 #En1: shuanghuanglian injection #En2: MS *KeyWords: null/2 @@PMID: 21351475 #En1: shuanghuanglian injection #En2: MS *KeyWords: null/count: 3
SHUANGHUANGLIANINJECTION	MESH:D018792	0 @@PMID: 25368635 #En1: Shuanghuanglian injection #En2: viral encephalitis *KeyWords: downregulates/1 @@PMID: 25368635 #En1: Shuanghuanglian injection #En2: viral encephalitis *KeyWords: downregulate/count: 2
SHUANG-HUANG-LIANINJECTION	MESH:D006969	0 @@PMID: 29476121 #En1: Shuang-Huang-Lian injection #En2: immediate hypersensitivity *KeyWords: induces/count: 1
SHUANG-HUANG-LIANINJECTION	MESH:D012141	0 @@PMID: 24719777 #En1: Shuang-huang-lian injection #En2: acute respiratory tract infection *KeyWords: treat/1 @@PMID: 24940599 #En1: Shuang-huang-lian injection #En2: acute respiratory tract infection *KeyWords: used/count: 2
SHUANG-HUANG-LIANINJECTION	MESH:D011014	0 @@PMID: 24719777 #En1: Shuang-huang-lian injection #En2: pneumonia *KeyWords: treat/1 @@PMID: 24940599 #En1: Shuang-huang-lian injection #En2: pneumonia *KeyWords: used/count: 2
SHUANG-HUANG-LIANPOWDER	MESH:D012141	0 @@PMID: 28739272 #En1: Shuang-huang-lian powder #En2: bacterial infections of upper respiratory tract *KeyWords: used/count: 1
SHUANGJIECAPSULE	MESH:D012141	0 @@PMID: 18241647 #En1: Shuangjie Capsule #En2: acute upper respiratory tract infection *KeyWords: treating/1 @@PMID: 18241647 #En1: Shuangjie Capsule #En2: acute upper respiratory tract infection *KeyWords: treating/2 @@PMID: 18241647 #En1: Shuangjie Capsule #En2: acute upper respiratory tract infection of wind heat syndrome *KeyWords: treating/count: 3
SHUFENGJIEDUCAPSULE	MESH:D012141	0 @@PMID: 28802227 #En1: Shufengjiedu capsule #En2: upper respiratory infection *KeyWords: null/1 @@PMID: 28802227 #En1: Shufengjiedu Capsule #En2: acute upper respiratory tract infection *KeyWords: null/count: 2
SHUFENGJIEDUCAPSULE	MESH:D055370	0 @@PMID: 31866616 #En1: Shufengjiedu capsule #En2: lung injury *KeyWords: capsules/count: 1
SHUFENGJIEDUCAPSULE	OMIM:607154	0 @@PMID: 31866616 #En1: Shufengjiedu capsule #En2: allergic rhinitis *KeyWords: enhancing/count: 1
SHUFENGJIEDUCAPSULE	MESH:D055371	0 @@PMID: 28880561 #En1: ShuFengJieDu Capsule #En2: Acute Lung Injury *KeyWords: null/1 @@PMID: 28880561 #En1: ShuFengJieDu capsule #En2: acute lung injury *KeyWords: utilized/count: 2
SHU-FU-TANG	MESH:D020370	0 @@PMID: 30782208 #En1: Shu-Fu-Tang #En2: degenerative knee osteoarthritis *KeyWords: null/1 @@PMID: 30782208 #En1: Shu-Fu-Tang #En2: degenerative knee osteoarthritis *KeyWords: null/count: 2
SHUGANPOWDER	MESH:D015835	0 @@PMID: 31275417 #En1: Shugan Powder #En2: motility disorders *KeyWords: however/count: 1
SHUGANPOWDER	MESH:D003866	0 @@PMID: 31630361 #En1: Shugan Powder #En2: depressive disorders *KeyWords: null/count: 1
SHUGANPOWDER	MESH:C541083	0 @@PMID: 32189432 #En1: Shugan powder #En2: NAFLD *KeyWords: has/count: 1
SHU-GAN-SAN	MESH:D018149	0 @@PMID: 29864926 #En1: shugan san #En2: glucose intolerance *KeyWords: inhibits/1 @@PMID: 29864926 #En1: shugan san #En2: glucose tolerance improvement *KeyWords: increased/count: 2
SHU-GAN-SAN	MESH:D004660	0 @@PMID: 29864926 #En1: shugan san #En2: liver-brain inflammation *KeyWords: explore/1 @@PMID: 29864926 #En1: shugan San #En2: liver-brain inflammation *KeyWords: ameliorate/count: 2
SHU-GAN-SAN	MESH:C541083	0 @@PMID: 27164963 #En1: Shugan San #En2: Nonalcoholic Fatty Liver Disease *KeyWords: null/1 @@PMID: 27164963 #En1: Shugan San #En2: nonalcoholic fatty liver disease *KeyWords: null/2 @@PMID: 27164963 #En1: Shugan San #En2: NAFLD *KeyWords: null/3 @@PMID: 30105078 #En1: Shugan-San #En2: NAFLD *KeyWords: Alleviates/4 @@PMID: 30105078 #En1: Shugan-San #En2: NAFLD *KeyWords: null/5 @@PMID: 30105078 #En1: Shugan-San #En2: NAFLD *KeyWords: reduced/count: 6
SHUGAN-HUAYUPOWDER	MESH:D008107	0 @@PMID: 21793332 #En1: Shugan-Huayu powder #En2: chronic liver disease *KeyWords: administered/count: 1
SHUGANJIEYUCAPSULE	MESH:D003865	0 @@PMID: 24697344 #En1: Shuganjieyu capsule #En2: major depressive disorder *KeyWords: null/1 @@PMID: 24697344 #En1: Shuganjieyu capsule #En2: MDD *KeyWords: null/count: 2
SHUGANJIEYUCAPSULE	MESH:D003866	0 @@PMID: 24697344 #En1: Shuganjieyu capsule #En2: depressive disorder *KeyWords: null/count: 1
SHU-GAN-LIANG-XUE DECOCTION	MESH:D001943	0 @@PMID: 24809288 #En1: Shu-Gan-Liang-Xue Decoction #En2: breast cancer *KeyWords: used/1 @@PMID: 24809288 #En1: Shu-Gan-Liang-Xue Decoction #En2: breast cancer *KeyWords: reported/2 @@PMID: 19703548 #En1: Shu-Gan-Liang-Xue Decoction #En2: breast cancer *KeyWords: used/3 @@PMID: 20015473 #En1: Shu-Gan-Liang-Xue Decoction #En2: breast carcinoma *KeyWords: down-regulates/4 @@PMID: 20015473 #En1: Shu-Gan-Liang-Xue Decoction #En2: breast cancer *KeyWords: used/5 @@PMID: 23467843 #En1: Shu-Gan-Liang-Xue Decoction #En2: Breast Cancer *KeyWords: Down-regulates/6 @@PMID: 23467843 #En1: Shu-Gan-Liang-Xue Decoction #En2: breast cancer *KeyWords: null/count: 7
SHU-GAN-SAN	MESH:D004415	0 @@PMID: 21355285 #En1: Shugansan #En2: dyspepsia *KeyWords: null/1 @@PMID: 21355285 #En1: Shugansan #En2: dyspepsia *KeyWords: null/2 @@PMID: 21605652 #En1: Shugan-San #En2: functional dyspepsia *KeyWords: null/3 @@PMID: 21605652 #En1: Shugan-San #En2: dyspepsia *KeyWords: shown/4 @@PMID: 21605652 #En1: Shugan-San #En2: dyspepsia *KeyWords: similar/5 @@PMID: 21605652 #En1: Shugan-San #En2: functional dyspepsia *KeyWords: unclear/6 @@PMID: 21605652 #En1: Shugan-San #En2: functional dyspepsia *KeyWords: null/count: 7
SHU-GAN-SAN	MESH:D013272	0 @@PMID: 21355285 #En1: Shugansan #En2: gastric *KeyWords: null/1 @@PMID: 21355285 #En1: Shugansan #En2: gastric *KeyWords: null/count: 2
SHU-GAN-SAN	MESH:D001008	0 @@PMID: 24015243 #En1: Shugan-San #En2: perimenopausal anxiety *KeyWords: ameliorates/1 @@PMID: 29127135 #En1: Shugan-San #En2: anxiety symptoms *KeyWords: null/2 @@PMID: 29127135 #En1: Shugan-San #En2: anxiety *KeyWords: relieve/count: 3
SHU-GAN-SAN	MESH:C536089	0 @@PMID: 24137289 #En1: Shugan-San #En2: CMS *KeyWords: null/count: 1
SHU-GAN-SAN	MESH:D003866	0 @@PMID: 25210314 #En1: Shugan-San #En2: remit depressive disorder *KeyWords: null/count: 1
SHU-GAN-SAN	MESH:C536528	0 @@PMID: 30105078 #En1: Shugan-San #En2: LPS *KeyWords: reduced/count: 1
SHU-GAN-SAN	MESH:D050197	0 @@PMID: 31022598 #En1: Shugan-San #En2: anti-atherosclerosis *KeyWords: induce/count: 1
SHU-GAN-SAN	MESH:D007172	0 @@PMID: 31725644 #En1: Shugan-San #En2: psychogenic erectile dysfunction *KeyWords: null/1 @@PMID: 31725644 #En1: Shugan-San #En2: psychogenic erectile dysfunction *KeyWords: null/count: 2
SHU-GAN-SAN	MESH:D005235	0 @@PMID: 24653580 #En1: Shugan-San #En2: non-alcoholic steatohepatitis *KeyWords: null/count: 1
SHU-GAN-SAN	MESH:D005756	0 @@PMID: 24958255 #En1: Shu-Gan-San #En2: gastritis *KeyWords: used/1 @@PMID: 20580508 #En1: Shu-Gan-San #En2: gastritis *KeyWords: used/count: 2
SHU-GAN-SAN	MESH:D012778	0 @@PMID: 24958255 #En1: Shu-Gan-San #En2: bowel syndrome *KeyWords: used/1 @@PMID: 20580508 #En1: Shu-Gan-San #En2: bowel syndrome *KeyWords: used/count: 2
SHU-GAN-SAN	MESH:D006505	0 @@PMID: 28886478 #En1: Shu-Gan-San #En2: hepatic injury *KeyWords: regulates/count: 1
SHU-GAN-YIN	MESH:D012778	0 @@PMID: 29434653 #En1: Shuganyin #En2: bowel syndrome *KeyWords: improves/1 @@PMID: 29434653 #En1: Shuganyin #En2: bowel syndrome *KeyWords: null/count: 2
SHU-GAN-YIN	OMIM:245480	0 @@PMID: 29434653 #En1: Shuganyin #En2: SGD *KeyWords: null/1 @@PMID: 29434653 #En1: Shuganyin #En2: SGD *KeyWords: null/count: 2
SHU-GAN-YIN	MESH:D053560	0 @@PMID: 29434653 #En1: Shuganyin #En2: IBS *KeyWords: null/count: 1
SHUGANYIYANGCAPSULE	MESH:D011472	0 @@PMID: 24341101 #En1: Shuganyiyang capsule #En2: type III prostatitis *KeyWords: null/1 @@PMID: 24341101 #En1: Shuganyiyang Capsule #En2: type III prostatitis *KeyWords: combined/2 @@PMID: 24341101 #En1: Shuganyiyang Capsule #En2: type III prostatitis *KeyWords: null/3 @@PMID: 24341101 #En1: Shuganyiyang Capsule #En2: chronic prostatitis *KeyWords: enhances/count: 4
SHUGANYIYANGCAPSULE	MESH:D007172	0 @@PMID: 24341101 #En1: Shuganyiyang capsule #En2: erectile dysfunction *KeyWords: null/1 @@PMID: 24341101 #En1: Shuganyiyang Capsule #En2: erectile dysfunction *KeyWords: combined/count: 2
SHUGANYIYANGCAPSULE	MESH:C536181	0 @@PMID: 24341101 #En1: Shuganyiyang Capsule #En2: ED *KeyWords: combined/1 @@PMID: 24341101 #En1: Shuganyiyang Capsule #En2: ED *KeyWords: null/2 @@PMID: 24341101 #En1: Shuganyiyang Capsule #En2: ED *KeyWords: enhances/count: 3
SHUJINTABLET	MESH:D020370	0 @@PMID: 26728982 #En1: Shujin tablet #En2: knee osteoarthritis *KeyWords: null/count: 1
SHUJINTABLET	MESH:D006816	0 @@PMID: 26728982 #En1: Shujin tablet #En2: HD *KeyWords: null/1 @@PMID: 26728982 #En1: Shujin tablet #En2: HD *KeyWords: null/count: 2
SHU-JING-HUO-XIE-TANG	OMIM:108985	0 @@PMID: 18945373 #En1: Shujing Huoxie Tang #En2: AA-CHPs Shujing Huoxie Tang *KeyWords: null/count: 1
SHU-JING-HUO-XIE-TANG	MESH:D050031	0 @@PMID: 24987432 #En1: Shu-Jing-Huo-Xie-Tang #En2: HT *KeyWords: coadministered/count: 1
SHUJINHUOXUETABLET	MESH:D015427	0 @@PMID: 22801363 #En1: ShuJinHuoXue tablet #En2: ischemia reperfusion injury *KeyWords: null/count: 1
SHUTONGCAPSULE	MESH:D017202	0 @@PMID: 28164397 #En1: Shutong Capsule #En2: Myocardial Ischemia Injury *KeyWords: null/1 @@PMID: 28164397 #En1: Shutong capsule #En2: myocardial ischemia *KeyWords: null/count: 2
SHUTONGCAPSULE	MESH:D003327	0 @@PMID: 28626996 #En1: Shutong Capsule #En2: coronary heart disease *KeyWords: used/1 @@PMID: 28626996 #En1: Shutong Capsule #En2: coronary heart disease *KeyWords: null/count: 2
SHUWEI DECOCTION	MESH:D004415	0 @@PMID: 27392478 #En1: Shuwei Decoction #En2: dyspepsia *KeyWords: null/1 @@PMID: 27392478 #En1: Shuwei Decoction #En2: dyspepsia *KeyWords: null/count: 2
SHUWEI DECOCTION	MESH:D013272	0 @@PMID: 27392478 #En1: Shuwei Decoction #En2: gastric *KeyWords: null/count: 1
SHUWEI DECOCTION	OMIM:223900	0 @@PMID: 27392478 #En1: Shuwei Decoction #En2: FD *KeyWords: null/count: 1
SHUXUENINGINJECTION	MESH:D002318	0 @@PMID: 30981514 #En1: Shuxuening injection #En2: cardiovascular diseases *KeyWords: used/1 @@PMID: 29681850 #En1: Shuxuening injection #En2: cardiovascular diseases *KeyWords: null/count: 2
SHUXUENINGINJECTION	MESH:D006331	0 @@PMID: 31333457 #En1: Shuxuening injection #En2: heart diseases *KeyWords: has/count: 1
SHUXUENINGINJECTION	MESH:D003327	0 @@PMID: 31036363 #En1: Shuxuening injection #En2: coronary heart disease *KeyWords: used/count: 1
SHUXUENINGINJECTION	MESH:D020301	0 @@PMID: 31036363 #En1: Shuxuening injection #En2: cerebral vasospasm *KeyWords: null/count: 1
SHUXUENINGINJECTION	MESH:C538139	0 @@PMID: 29615669 #En1: Shuxuening injection #En2: SI *KeyWords: null/count: 1
SHUXUENINGINJECTION	MESH:D006967	0 @@PMID: 29670332 #En1: Shuxuening injection #En2: hypersensitivity *KeyWords: null/count: 1
SHUXUENINGINJECTION	MESH:D015427	0 @@PMID: 31807543 #En1: Shuxuening injection #En2: ischemia-reperfusion injury *KeyWords: protects/count: 1
SHUXUENINGINJECTION	MESH:D013927	0 @@PMID: 31807543 #En1: Shuxuening injection #En2: thrombosis *KeyWords: protects/count: 1
SHUXUENINGINJECTION	MESH:D002561	0 @@PMID: 31807543 #En1: Shuxuening injection #En2: cerebrovascular diseases *KeyWords: has/count: 1
SHUXUENINGINJECTION	MESH:D005776	0 @@PMID: 32185946 #En1: shuxuening injection #En2: GD *KeyWords: null/1 @@PMID: 32185946 #En1: shuxuening injection #En2: GD *KeyWords: comparing/count: 2
SHUXUETONGINJECTION	MESH:D020246	0 @@PMID: 22015190 #En1: Shuxuetong injection #En2: deep venous thrombosis *KeyWords: null/1 @@PMID: 22015190 #En1: Shuxuetong injection #En2: arthroplasty from deep venous thrombosis *KeyWords: undergoing/2 @@PMID: 22015190 #En1: Shuxuetong injection #En2: deep venous thrombosis *KeyWords: prevent/count: 3
SHUXUETONGINJECTION	MESH:D007718	0 @@PMID: 22015190 #En1: Shuxuetong injection #En2: total knee arthroplasty *KeyWords: null/count: 1
SHUXUETONGINJECTION	MESH:D001172	0 @@PMID: 22015190 #En1: Shuxuetong injection #En2: rheumatoid arthritis after total knee arthroplasty *KeyWords: prevent/count: 1
SHUXUETONGINJECTION	MESH:D017566	0 @@PMID: 30688264 #En1: Shuxuetong injection #En2: cerebral microvascular endothelial *KeyWords: protects/count: 1
SHUXUETONGINJECTION	MESH:D016393	0 @@PMID: 30688264 #En1: Shuxuetong injection #En2: B-cell lymphoma *KeyWords: null/count: 1
SHUXUETONGINJECTION	MESH:D009369	0 @@PMID: 30688264 #En1: Shuxuetong injection #En2: tumor *KeyWords: suppresses/count: 1
SHUXUETONGINJECTION	MESH:D006130	0 @@PMID: 30688264 #En1: Shuxuetong injection #En2: vascular endothelial growth *KeyWords: suppresses/count: 1
SHUXUETONGINJECTION	MESH:D005910	0 @@PMID: 24471327 #En1: Shuxuetong injection #En2: GBM *KeyWords: null/count: 1
SHUXUETONGINJECTION	MESH:C538320	0 @@PMID: 24471327 #En1: Shuxuetong injection #En2: HIS *KeyWords: null/count: 1
SHUXUETONGINJECTION	MESH:D006973	0 @@PMID: 25532393 #En1: Shuxuetong injection #En2: hypertension *KeyWords: null/count: 1
SHUXUETONGINJECTION	MESH:D002544	0 @@PMID: 25532393 #En1: Shuxuetong injection #En2: cerebral infarction *KeyWords: null/count: 1
SHUXUETONGINJECTION	MESH:D003920	0 @@PMID: 25532393 #En1: Shuxuetong injection #En2: diabetes *KeyWords: null/count: 1
SHUXUETONGINJECTION	MESH:D003327	0 @@PMID: 25532393 #En1: Shuxuetong injection #En2: coronary heart disease *KeyWords: null/count: 1
SHUXUETONGINJECTION	MESH:D019966	0 @@PMID: 25532393 #En1: Shuxuetong injection #En2: hypolipidemic drugs *KeyWords: null/count: 1
SHUXUETONGINJECTION	MESH:D001930	0 @@PMID: 18417308 #En1: ShuXueTong injection #En2: brain trauma *KeyWords: treat/count: 1
SHUYUCAPSULE	MESH:D011293	0 @@PMID: 27725889 #En1: Shuyu capsule #En2: premenstrual syndrome *KeyWords: null/count: 1
SHU-YUCAPSULE	MESH:D011293	0 @@PMID: 28587388 #En1: Shu-Yu capsule #En2: premenstrual syndrome *KeyWords: null/1 @@PMID: 25270424 #En1: Shu-Yu capsule #En2: premenstrual syndrome *KeyWords: null/count: 2
SHU-YU-SAN	MESH:D007027	0 @@PMID: 23008744 #En1: shuyusan #En2: hypothalamic-pituitary-adrenal function *KeyWords: exposed/count: 1
SI-JUN-ZI-TANG	MESH:D013274	0 @@PMID: 31341492 #En1: Si Jun Zi Tang #En2: Gastric Cancer *KeyWords: null/count: 1
SI-JUN-ZI-TANG	MESH:D013771	0 @@PMID: 31341492 #En1: Si Jun Zi Tang #En2: Modified Si Jun Zi Tang via HILIC UHPLC-Q-TOF/MS Analysis *KeyWords: null/count: 1
SI-JUN-ZI-TANG	MESH:D009369	0 @@PMID: 30841426 #En1: Si Jun Zi Tang #En2: cancer *KeyWords: prescribed/1 @@PMID: 31662780 #En1: Si Jun Zi Tang #En2: cancer *KeyWords: described/count: 2
SI-MIAO-WAN	MESH:C537495	0 @@PMID: 32308702 #En1: Si Miao Wan #En2: DOS *KeyWords: null/1 @@PMID: 32308702 #En1: Si Miao Wan #En2: DOS *KeyWords: null/count: 2
