HAN-SAN-QI	GeneID:1652	0 @@PMID: 16114092 #En1: Radix Notoginseng #En2: DDT *KeyWords: null	 count:1
MANG-XIAO	GeneID:9437124	0 @@PMID: 23536316 #En1: sodium sulfate #En2: tumor necrosis factor *KeyWords: resulted	 count:1
MANG-XIAO	GeneID:712479626	0 @@PMID: 23536316 #En1: sodium sulfate #En2: tumor necrosis factor *KeyWords: resulted	 count:1
MANG-XIAO	GeneID:712410882	0 @@PMID: 23536316 #En1: sodium sulfate #En2: tumor necrosis factor *KeyWords: resulted	 count:1
MANG-XIAO	GeneID:9597124	0 @@PMID: 23536316 #En1: sodium sulfate #En2: tumor necrosis factor *KeyWords: resulted	 count:1
MANG-XIAO	GeneID:86007124	0 @@PMID: 23536316 #En1: sodium sulfate #En2: tumor necrosis factor *KeyWords: resulted	 count:1
MANG-XIAO	GeneID:87417124	0 @@PMID: 23536316 #En1: sodium sulfate #En2: tumor necrosis factor *KeyWords: resulted	 count:1
MANG-XIAO	GeneID:71246868	0 @@PMID: 23536316 #En1: sodium sulfate #En2: tumor necrosis factor *KeyWords: resulted	 count:1
MANG-XIAO	GeneID:712486004982	0 @@PMID: 23536316 #En1: sodium sulfate #En2: tumor necrosis factor *KeyWords: resulted	 count:1
MANG-XIAO	GeneID:71248797355	0 @@PMID: 23536316 #En1: sodium sulfate #En2: tumor necrosis factor *KeyWords: resulted	 count:1
MANG-XIAO	GeneID:71867124	0 @@PMID: 23536316 #En1: sodium sulfate #En2: tumor necrosis factor *KeyWords: resulted	 count:1
MANG-XIAO	GeneID:71249583576	0 @@PMID: 23536316 #En1: sodium sulfate #En2: tumor necrosis factor *KeyWords: resulted	 count:1
MANG-XIAO	9606	0 @@PMID: 29740735 #En1: sodium sulfate #En2: human *KeyWords: null/1 @@PMID: 32332711 #En1: sodium sulfate #En2: human *KeyWords: null	 count:2
MANG-XIAO	10116	0 @@PMID: 26997998 #En1: sodium sulfate #En2: rat *KeyWords: null/1 @@PMID: 29763384 #En1: sodium sulfate #En2: rats *KeyWords: null/2 @@PMID: 29921812 #En1: Sodium Sulfate #En2: Rats *KeyWords: null	 count:3
MANG-XIAO	GeneID:3664	0 @@PMID: 27879679 #En1: sodium sulfate #En2: LPS *KeyWords: null/1 @@PMID: 32044657 #En1: sodium sulfate #En2: LPS *KeyWords: null	 count:2
MANG-XIAO	GeneID:366423643	0 @@PMID: 27879679 #En1: sodium sulfate #En2: LPS *KeyWords: null/1 @@PMID: 32044657 #En1: sodium sulfate #En2: LPS *KeyWords: null	 count:2
MANG-XIAO	GeneID:196	0 @@PMID: 27900483 #En1: sodium sulfate #En2: aryl hydrocarbon receptor *KeyWords: null	 count:1
MANG-XIAO	GeneID:9180	0 @@PMID: 32332711 #En1: sodium sulfate #En2: OSMR *KeyWords: null	 count:1
MANG-XIAO	GeneID:667	0 @@PMID: 30266641 #En1: sodium sulfate #En2: DMH *KeyWords: null/1 @@PMID: 21516492 #En1: sodium sulfate #En2: DMH *KeyWords: null/2 @@PMID: 25849732 #En1: sodium sulfate #En2: DMH *KeyWords: null	 count:3
MANG-XIAO	GeneID:780904	0 @@PMID: 31494294 #En1: sodium sulfate #En2: PSS *KeyWords: null/1 @@PMID: 31494294 #En1: sodium sulfate #En2: PSS *KeyWords: null	 count:2
MANG-XIAO	GeneID:10558	0 @@PMID: 27158082 #En1: sodium sulfate #En2: H-SN1 *KeyWords: null/1 @@PMID: 27158082 #En1: sodium sulfate #En2: H-SN1 *KeyWords: lowered	 count:2
MANG-XIAO	GeneID:347732	0 @@PMID: 24766737 #En1: sodium sulfate #En2: caCRC *KeyWords: used/1 @@PMID: 25897964 #En1: sodium sulfate #En2: caCRC *KeyWords: null	 count:2
MANG-XIAO	GeneID:23162	0 @@PMID: 24766737 #En1: sodium sulfate #En2: SYD *KeyWords: used	 count:1
MANG-XIAO	GeneID:1540	0 @@PMID: 25897964 #En1: sodium sulfate #En2: SBS *KeyWords: null/1 @@PMID: 25897964 #En1: sodium sulfate #En2: SBS *KeyWords: analyze	 count:2
MANG-XIAO	GeneID:4615	0 @@PMID: 27452656 #En1: sodium sulfate #En2: MyD88 *KeyWords: null	 count:1
MANG-XIAO	GeneID:7099	0 @@PMID: 27452656 #En1: sodium sulfate #En2: TLR4 *KeyWords: null	 count:1
HUI-BAI-QIE	9606	0 @@PMID: 26170994 #En1: Solanum incanum #En2: human *KeyWords: induce/1 @@PMID: 30268504 #En1: Solanum incanum #En2: human *KeyWords: exhibited/2 @@PMID: 30268504 #En1: Solanum incanum #En2: HCT116 *KeyWords: exhibited/3 @@PMID: 8954074 #En1: Solanum incanum #En2: human *KeyWords: triggers/4 @@PMID: 21612892 #En1: Solanum incanum #En2: human *KeyWords: induces/5 @@PMID: 29565703 #En1: Solanum incanum #En2: HCT 116 *KeyWords: null/6 @@PMID: 29565703 #En1: Solanum incanum #En2: human *KeyWords: null/7 @@PMID: 29565703 #En1: Solanum incanum #En2: HCT 116 *KeyWords: null	 count:8
HUI-BAI-QIE	3649	0 @@PMID: 32071543 #En1: Solanum incanum #En2: papaya *KeyWords: null	 count:1
HUI-BAI-QIE	4097	0 @@PMID: 31428140 #En1: Solanum incanum #En2: Nicotiana tabacum *KeyWords: null	 count:1
HUI-BAI-QIE	GeneID:5981	0 @@PMID: 28192202 #En1: Solanum incanum #En2: RFC *KeyWords: having	 count:1
HUI-BAI-QIE	GeneID:1263	0 @@PMID: 28192202 #En1: Solanum incanum #En2: PRK *KeyWords: having/1 @@PMID: 28192202 #En1: Solanum incanum #En2: PRK *KeyWords: null	 count:2
HUI-BAI-QIE	GeneID:7132	0 @@PMID: 8954074 #En1: Solanum incanum #En2: TNFR I *KeyWords: triggers	 count:1
HUI-BAI-QIE	GeneID:71248717	0 @@PMID: 21612892 #En1: Solanum incanum #En2: tumor necrosis factor receptor *KeyWords: induces	 count:1
HUI-BAI-QIE	GeneID:71247132	0 @@PMID: 21612892 #En1: Solanum incanum #En2: tumor necrosis factor receptor *KeyWords: induces	 count:1
HUI-BAI-QIE	GeneID:712471337132	0 @@PMID: 21612892 #En1: Solanum incanum #En2: tumor necrosis factor receptor *KeyWords: induces	 count:1
TIAN-QIE-ZI	9606	0 @@PMID: 1768063 #En1: Solanum indicum #En2: HeLa *KeyWords: showed/1 @@PMID: 16613676 #En1: Solanum indicum #En2: human *KeyWords: null/2 @@PMID: 16613676 #En1: Solanum indicum #En2: Human *KeyWords: treated	 count:3
BAI-MAO-TENG	GeneID:1026	0 @@PMID: 26477797 #En1: Solanum lyratum #En2: p21 *KeyWords: Induced	 count:1
BAI-MAO-TENG	GeneID:27065	0 @@PMID: 26477797 #En1: Solanum lyratum #En2: p21 *KeyWords: Induced	 count:1
BAI-MAO-TENG	GeneID:9338	0 @@PMID: 26477797 #En1: Solanum lyratum #En2: p21 *KeyWords: Induced	 count:1
BAI-MAO-TENG	GeneID:644914	0 @@PMID: 26477797 #En1: Solanum lyratum #En2: p21 *KeyWords: Induced	 count:1
BAI-MAO-TENG	GeneID:1029	0 @@PMID: 26477797 #En1: Solanum lyratum #En2: p16 *KeyWords: Induced	 count:1
BAI-MAO-TENG	9606	0 @@PMID: 26477797 #En1: Solanum lyratum #En2: Human *KeyWords: Induced/1 @@PMID: 19703745 #En1: Solanum lyratum #En2: human *KeyWords: block/2 @@PMID: 19504972 #En1: Solanum lyratum #En2: human *KeyWords: null/3 @@PMID: 19504972 #En1: Solanum lyratum #En2: Human *KeyWords: null	 count:4
BAI-MAO-TENG	10090	0 @@PMID: 20482445 #En1: Solanum lyratum #En2: mice *KeyWords: null	 count:1
BAI-MAO-TENG	4054	0 @@PMID: 22121816 #En1: Solanum lyratum #En2: ginseng *KeyWords: null	 count:1
BAI-MAO-TENG	GeneID:6098	0 @@PMID: 22121816 #En1: Solanum lyratum #En2: ROS *KeyWords: null/1 @@PMID: 22121816 #En1: Solanum lyratum #En2: ROS *KeyWords: null	 count:2
BAI-MAO-TENG	GeneID:56975	0 @@PMID: 22121816 #En1: Solanum lyratum #En2: RNS *KeyWords: null	 count:1
QIE-YE	9606	0 @@PMID: 31586695 #En1: Solanum melongena #En2: human *KeyWords: null	 count:1
QIE-YE	287	0 @@PMID: 31586695 #En1: Solanum melongena #En2: Pseudomonas aeruginosa *KeyWords: null	 count:1
QIE-YE	3311	0 @@PMID: 15019183 #En1: Solanum melongena #En2: ginkgo biloba *KeyWords: null/1 @@PMID: 15019183 #En1: Solanum melongena #En2: Ginkgo biloba *KeyWords: null	 count:2
QIE-YE	9796	0 @@PMID: 15019183 #En1: Solanum melongena #En2: horse *KeyWords: null	 count:1
QIE-YE	4054	0 @@PMID: 15019183 #En1: Solanum melongena #En2: ginseng *KeyWords: null	 count:1
LONG-KUI	GeneID:3702	0 @@PMID: 27136519 #En1: Solanum nigrum #En2: EMT *KeyWords: null	 count:1
LONG-KUI	GeneID:6581	0 @@PMID: 27136519 #En1: Solanum nigrum #En2: EMT *KeyWords: null	 count:1
LONG-KUI	9606	0 @@PMID: 27136519 #En1: Solanum nigrum #En2: patients *KeyWords: treating/1 @@PMID: 23304219 #En1: Solanum nigrum #En2: Human *KeyWords: Enhances/2 @@PMID: 23304219 #En1: Solanum nigrum #En2: patients *KeyWords: treating/3 @@PMID: 23843876 #En1: Solanum nigrum #En2: Human *KeyWords: Enhances/4 @@PMID: 26069278 #En1: Solanum nigrum #En2: Human *KeyWords: null/5 @@PMID: 26069278 #En1: Solanum nigrum #En2: human *KeyWords: leaves/6 @@PMID: 20931075 #En1: Solanum nigrum #En2: HepG2 *KeyWords: null/7 @@PMID: 24380285 #En1: Solanum nigrum #En2: human *KeyWords: null/8 @@PMID: 24380285 #En1: Solanum nigrum #En2: human *KeyWords: null/9 @@PMID: 27843296 #En1: Solanum nigrum #En2: human *KeyWords: null/10 @@PMID: 26221175 #En1: Solanum nigrum #En2: Human *KeyWords: null/11 @@PMID: 26221175 #En1: Solanum nigrum #En2: patients *KeyWords: treating/12 @@PMID: 26221175 #En1: Solanum nigrum #En2: human *KeyWords: exhibits/13 @@PMID: 31835887 #En1: Solanum nigrum #En2: Human *KeyWords: null/14 @@PMID: 31835887 #En1: Solanum nigrum #En2: MCF7 *KeyWords: null/15 @@PMID: 29731848 #En1: Solanum nigrum #En2: human *KeyWords: induces/16 @@PMID: 16194047 #En1: Solanum nigrum #En2: patients *KeyWords: compared	 count:17
LONG-KUI	GeneID:26822	0 @@PMID: 17486683 #En1: Solanum nigrum #En2: U14 *KeyWords: null	 count:1
LONG-KUI	GeneID:26856	0 @@PMID: 17486683 #En1: Solanum nigrum #En2: U14 *KeyWords: null	 count:1
LONG-KUI	10090	0 @@PMID: 17486683 #En1: Solanum nigrum #En2: mice *KeyWords: null/1 @@PMID: 26775601 #En1: Solanum nigrum #En2: mice *KeyWords: null/2 @@PMID: 31012280 #En1: Solanum nigrum #En2: mice *KeyWords: inhibits/3 @@PMID: 25556494 #En1: Solanum Nigrum #En2: mice *KeyWords: null/4 @@PMID: 25556494 #En1: Solanum nigrum #En2: mice *KeyWords: null/5 @@PMID: 25556494 #En1: Solanum nigrum #En2: mice *KeyWords: improve/6 @@PMID: 25556494 #En1: Solanum nigrum #En2: mice *KeyWords: null/7 @@PMID: 25556494 #En1: Solanum nigrum #En2: mice *KeyWords: null	 count:8
LONG-KUI	GeneID:6624	0 @@PMID: 17486683 #En1: Solanum nigrum #En2: SNL *KeyWords: null/1 @@PMID: 25556494 #En1: Solanum Nigrum #En2: SNL *KeyWords: null/2 @@PMID: 25556494 #En1: Solanum nigrum #En2: SNL *KeyWords: compared/3 @@PMID: 24845028 #En1: Solanum nigrum #En2: SNL *KeyWords: null	 count:4
LONG-KUI	GeneID:2735	0 @@PMID: 28951519 #En1: Solanum nigrum #En2: Gli1 *KeyWords: Inhibits	 count:1
LONG-KUI	GeneID:2938	0 @@PMID: 26775601 #En1: Solanum nigrum #En2: glutathione S-transferase A1 *KeyWords: null	 count:1
LONG-KUI	3311	0 @@PMID: 29047177 #En1: Solanum nigrum #En2: Ginkgo biloba *KeyWords: null	 count:1
LONG-KUI	10116	0 @@PMID: 26927042 #En1: Solanum nigrum #En2: Rats *KeyWords: null	 count:1
LONG-KUI	GeneID:177	0 @@PMID: 26927042 #En1: Solanum nigrum #En2: RAGE *KeyWords: null	 count:1
LONG-KUI	GeneID:5891	0 @@PMID: 26927042 #En1: Solanum nigrum #En2: RAGE *KeyWords: null	 count:1
LONG-KUI	GeneID:5243	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: Mdr)-1 *KeyWords: down-regulating	 count:1
LONG-KUI	GeneID:3717	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: Jak *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:371637173718	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: Jak *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:3718	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: Jak *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:3716	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: Jak *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:8651677466469020000000000	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:67746646	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:66466776	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:66469021	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:6646	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:66466774	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:66466778	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:677466466772	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:66466772	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:664686516772	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:66466777	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:66466773	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:67746646902167700000	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:664690218651677000000000	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:66466775	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:66466775677867700000	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:664667726774	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:664691116772	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:664667766774	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:664690216774	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:86516646677567700000	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:66466775902186500000	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:865166469021	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	GeneID:677466466775	0 @@PMID: 28720093 #En1: Solanum nigrum #En2: STAT *KeyWords: attenuates	 count:1
LONG-KUI	3988	0 @@PMID: 23811466 #En1: Solanum nigrum #En2: Ricinus communis *KeyWords: null/1 @@PMID: 23811466 #En1: Solanum nigrum #En2: Ricinus communis *KeyWords: sensitive/2 @@PMID: 23811466 #En1: Solanum nigrum #En2: Ricinus communis *KeyWords: null	 count:3
LONG-KUI	562	0 @@PMID: 23811466 #En1: Solanum nigrum #En2: E. coli *KeyWords: null	 count:1
LONG-KUI	1280	0 @@PMID: 23811466 #En1: Solanum nigrum #En2: Staphylococcus aureus *KeyWords: null	 count:1
LONG-KUI	1304	0 @@PMID: 28764202 #En1: Solanum nigrum #En2: Streptococcus salivarius *KeyWords: showed	 count:1
LONG-KUI	1303	0 @@PMID: 28764202 #En1: Solanum nigrum #En2: Streptococcus oralis *KeyWords: showed	 count:1
LONG-KUI	1309	0 @@PMID: 28764202 #En1: Solanum nigrum #En2: Streptococcus mutans *KeyWords: showed	 count:1
LONG-KUI	3712	0 @@PMID: 25276211 #En1: Solanum nigrum #En2: Brassica oleracea *KeyWords: null/1 @@PMID: 25276211 #En1: Solanum nigrum #En2: B. oleracea *KeyWords: null	 count:2
LONG-KUI	39946	0 @@PMID: 30709360 #En1: Solanum nigrum #En2: indica *KeyWords: null/1 @@PMID: 18975001 #En1: Solanum nigrum #En2: indica *KeyWords: null	 count:2
LONG-KUI	GeneID:8572	0 @@PMID: 30709360 #En1: Solanum nigrum #En2: RIL *KeyWords: were	 count:1
LONG-KUI	GeneID:1072	0 @@PMID: 30709360 #En1: Solanum nigrum #En2: CFL *KeyWords: were	 count:1
LONG-KUI	GeneID:124590	0 @@PMID: 18975001 #En1: Solanum nigrum #En2: Sans *KeyWords: null	 count:1
LONG-KUI	3322	0 @@PMID: 18975001 #En1: Solanum nigrum #En2: Cedrus deodara *KeyWords: null	 count:1
LONG-KUI	4097	0 @@PMID: 18975001 #En1: Solanum nigrum #En2: Nicotiana tabacum *KeyWords: null	 count:1
LONG-KUI	56065	0 @@PMID: 18975001 #En1: Solanum nigrum #En2: Pongamia pinnata *KeyWords: null	 count:1
LONG-KUI	4076	0 @@PMID: 25792019 #En1: Solanum nigrum #En2: Datura stramonium *KeyWords: null	 count:1
SHUI-QIE	9103	0 @@PMID: 24444891 #En1: Solanum torvum #En2: Turkey *KeyWords: known	 count:1
MA-LING-SHU	3311	0 @@PMID: 24424219 #En1: Solanum tuberosum #En2: Ginkgo biloba *KeyWords: null	 count:1
MA-LING-SHU	4113	0 @@PMID: 24424219 #En1: Solanum tuberosum #En2: Solanum tuberosum *KeyWords: null	 count:1
XIAO-LU-QIE	4787	0 @@PMID: 30731720 #En1: Solanum viarum #En2: Phytophthora infestans *KeyWords: null	 count:1
QIE-YE	10116	0 @@PMID: 31038057 #En1: Solanummelongena #En2: rats *KeyWords: studied	 count:1
MAO-GUO-YI-ZHI-HUANG-HUA	4054	0 @@PMID: 10641043 #En1: Solidago virgaurea #En2: ginseng *KeyWords: null	 count:1
MAO-GUO-YI-ZHI-HUANG-HUA	3258	0 @@PMID: 29064437 #En1: Solidago virgaurea #En2: Equisetum arvense *KeyWords: null	 count:1
MAO-GUO-YI-ZHI-HUANG-HUA	4031	0 @@PMID: 28307239 #En1: Solidago virgaurea #En2: Geranium *KeyWords: null	 count:1
NIU-SHE-TOU	10090	0 @@PMID: 22086836 #En1: Sonchus arvensis #En2: mice *KeyWords: arvensis	 count:1
KU-DOU-ZI	GeneID:6098	0 @@PMID: 32196436 #En1: Sophora alopecuroides #En2: ROS *KeyWords: explore/1 @@PMID: 32196436 #En1: Sophora alopecuroides #En2: ROS *KeyWords: explore	 count:2
KU-DOU-ZI	9606	0 @@PMID: 22066406 #En1: Sophora alopecuroides #En2: SW480 *KeyWords: null/1 @@PMID: 22066406 #En1: Sophora alopecuroides #En2: human *KeyWords: null/2 @@PMID: 22066406 #En1: Sophora alopecuroides #En2: SW480 *KeyWords: null/3 @@PMID: 31534865 #En1: Sophora alopecuroides #En2: human *KeyWords: used/4 @@PMID: 23069582 #En1: Sophora alopecuroides #En2: human *KeyWords: provide/5 @@PMID: 23069582 #En1: Sophora alopecuroides #En2: SW480 *KeyWords: provide/6 @@PMID: 27279716 #En1: Sophora alopecuroides #En2: Human *KeyWords: null/7 @@PMID: 27279716 #En1: Sophora alopecuroides #En2: HeLa *KeyWords: null/8 @@PMID: 27279716 #En1: Sophora alopecuroides #En2: HeLa *KeyWords: exhibits	 count:9
KU-DOU-ZI	10090	0 @@PMID: 22066406 #En1: Sophora alopecuroides #En2: mice *KeyWords: null/1 @@PMID: 22066406 #En1: Sophora alopecuroides #En2: mice *KeyWords: null/2 @@PMID: 32205259 #En1: Sophora alopecuroides #En2: murine *KeyWords: ameliorated/3 @@PMID: 32205259 #En1: Sophora alopecuroides #En2: mice *KeyWords: null	 count:4
KU-DOU-ZI	GeneID:928	0 @@PMID: 24956120 #En1: Sophora alopecuroides #En2: MRP1 *KeyWords: associated/1 @@PMID: 24956120 #En1: Sophora alopecuroides #En2: MRP1 *KeyWords: applied	 count:2
KU-DOU-ZI	GeneID:4194	0 @@PMID: 24956120 #En1: Sophora alopecuroides #En2: MRP1 *KeyWords: associated/1 @@PMID: 24956120 #En1: Sophora alopecuroides #En2: MRP1 *KeyWords: applied	 count:2
KU-DOU-ZI	GeneID:4363	0 @@PMID: 24956120 #En1: Sophora alopecuroides #En2: MRP1 *KeyWords: associated/1 @@PMID: 24956120 #En1: Sophora alopecuroides #En2: MRP1 *KeyWords: applied	 count:2
KU-DOU-ZI	GeneID:4437	0 @@PMID: 24956120 #En1: Sophora alopecuroides #En2: MRP1 *KeyWords: associated/1 @@PMID: 24956120 #En1: Sophora alopecuroides #En2: MRP1 *KeyWords: applied	 count:2
KU-DOU-ZI	GeneID:6717	0 @@PMID: 29102763 #En1: Sophora alopecuroides #En2: SRI *KeyWords: null/1 @@PMID: 23069582 #En1: Sophora alopecuroides #En2: SRI *KeyWords: null/2 @@PMID: 23069582 #En1: Sophora alopecuroides #En2: SRI *KeyWords: provide	 count:3
KU-DOU-ZI	GeneID:160728	0 @@PMID: 27823557 #En1: Sophora alopecuroides #En2: Ait *KeyWords: null/1 @@PMID: 16908416 #En1: Sophora alopecuroides #En2: Ait *KeyWords: null	 count:2
KU-SHEN-SHI	GeneID:160728	0 @@PMID: 28440447 #En1: Sophora flavescens #En2: Ait *KeyWords: null/1 @@PMID: 23754270 #En1: Sophora flavescens #En2: Ait *KeyWords: null/2 @@PMID: 18283616 #En1: Sophora flavescens #En2: Ait *KeyWords: null/3 @@PMID: 22019524 #En1: Sophora flavescens #En2: Ait *KeyWords: null/4 @@PMID: 10536849 #En1: Sophora flavescens #En2: Ait *KeyWords: null/5 @@PMID: 26004313 #En1: Sophora flavescens #En2: Ait *KeyWords: beneficial/6 @@PMID: 25322941 #En1: Sophora flavescens #En2: AIT *KeyWords: exhibited/7 @@PMID: 20528251 #En1: Sophora flavescens #En2: Ait *KeyWords: null/8 @@PMID: 24058371 #En1: Sophora flavescens #En2: Ait *KeyWords: null/9 @@PMID: 29386091 #En1: Sophora flavescens #En2: Ait *KeyWords: null/10 @@PMID: 31849679 #En1: Sophora flavescens #En2: Ait *KeyWords: null/11 @@PMID: 29791786 #En1: Sophora flavescens #En2: Ait *KeyWords: null/12 @@PMID: 23802436 #En1: Sophora flavescens #En2: Ait *KeyWords: null/13 @@PMID: 32194169 #En1: Sophora flavescens #En2: Ait *KeyWords: null/14 @@PMID: 32194169 #En1: Sophora flavescens #En2: Ait *KeyWords: null/15 @@PMID: 21575502 #En1: Sophora flavescens #En2: Ait *KeyWords: null/16 @@PMID: 21575502 #En1: Sophora flavescens #En2: Ait *KeyWords: null/17 @@PMID: 21575502 #En1: Sophora flavescens #En2: Ait *KeyWords: null/18 @@PMID: 21575502 #En1: Sophora flavescens #En2: Ait *KeyWords: null/19 @@PMID: 21575502 #En1: Sophora flavescens #En2: Ait *KeyWords: null/20 @@PMID: 27823557 #En1: Sophora flavescens #En2: Ait *KeyWords: null/21 @@PMID: 16908416 #En1: Sophora flavescens #En2: Ait *KeyWords: null/22 @@PMID: 2027343 #En1: Sophora flavescens #En2: Ait *KeyWords: null/23 @@PMID: 30630799 #En1: Sophora flavescens #En2: Ait *KeyWords: null/24 @@PMID: 20045933 #En1: Sophora flavescens #En2: AIT *KeyWords: null	 count:25
KU-SHEN-SHI	38654	0 @@PMID: 21976127 #En1: Sophora flavescens #En2: A. sinensis *KeyWords: null	 count:1
KU-SHEN-SHI	10090	0 @@PMID: 26051831 #En1: Sophora flavescens #En2: mice *KeyWords: null/1 @@PMID: 23743163 #En1: Sophora flavescens #En2: murine *KeyWords: null/2 @@PMID: 29111266 #En1: Sophora flavescens #En2: mice *KeyWords: null/3 @@PMID: 30284461 #En1: Sophora flavescens #En2: Mouse *KeyWords: Activates	 count:4
KU-SHEN-SHI	9606	0 @@PMID: 26051831 #En1: Sophora flavescens #En2: patients *KeyWords: exerted/1 @@PMID: 23743163 #En1: Sophora flavescens #En2: human *KeyWords: null/2 @@PMID: 29111266 #En1: Sophora flavescens #En2: human *KeyWords: null/3 @@PMID: 29111266 #En1: Sophora flavescens #En2: HepG2 *KeyWords: null/4 @@PMID: 29111266 #En1: Sophora flavescens #En2: HepG2 *KeyWords: null/5 @@PMID: 22320946 #En1: Sophora flavescens #En2: human *KeyWords: null/6 @@PMID: 21575502 #En1: Sophora flavescens #En2: Patients *KeyWords: null/7 @@PMID: 21575502 #En1: Sophora flavescens #En2: patient *KeyWords: null/8 @@PMID: 20045933 #En1: Sophora flavescens #En2: human *KeyWords: inducing/9 @@PMID: 20045933 #En1: Sophora flavescens #En2: Jurkat *KeyWords: inducing	 count:10
KU-SHEN-SHI	GeneID:55012	0 @@PMID: 23743163 #En1: Sophora flavescens #En2: G4.1 *KeyWords: null	 count:1
KU-SHEN-SHI	GeneID:6356	0 @@PMID: 23743163 #En1: Sophora flavescens #En2: eotaxin-1 *KeyWords: null	 count:1
KU-SHEN-SHI	10116	0 @@PMID: 27808456 #En1: Sophora flavescens #En2: rats *KeyWords: null/1 @@PMID: 29575361 #En1: Sophora flavescens #En2: rat *KeyWords: null/2 @@PMID: 29068394 #En1: Sophora flavescens #En2: Rats *KeyWords: null/3 @@PMID: 28295853 #En1: Sophora flavescens #En2: rat *KeyWords: null/4 @@PMID: 18479880 #En1: Sophora flavescens #En2: rat *KeyWords: null/5 @@PMID: 18479880 #En1: Sophora flavescens #En2: rat *KeyWords: null/6 @@PMID: 18479880 #En1: Sophora flavescens #En2: rat *KeyWords: null	 count:7
KU-SHEN-SHI	8128	0 @@PMID: 23092731 #En1: Sophora flavescens #En2: Oreochromis niloticus *KeyWords: null/1 @@PMID: 23092731 #En1: Sophora flavescens #En2: Oreochromis niloticus *KeyWords: null	 count:2
KU-SHEN-SHI	1311	0 @@PMID: 23092731 #En1: Sophora flavescens #En2: Streptococcus agalactiae *KeyWords: null	 count:1
KU-SHEN-SHI	1280	0 @@PMID: 29575361 #En1: Sophora flavescens #En2: Staphylococcus aureus *KeyWords: infected/1 @@PMID: 29575361 #En1: Sophora flavescens #En2: S. aureus *KeyWords: null	 count:2
KU-SHEN-SHI	GeneID:5710	0 @@PMID: 29575361 #En1: Sophora flavescens #En2: ASF *KeyWords: null/1 @@PMID: 18785039 #En1: Sophora flavescens #En2: ASF *KeyWords: null	 count:2
